Fold,n_estimators,contamination,max_samples,max_features,Execution_Duration,AUC_ROC
0,70,0.01,256,0.5,1.8579488433897495,0.9003863269597535
1,70,0.01,256,0.5,1.8821502514183521,0.8997995011981026
2,70,0.01,256,0.5,1.8493474833667278,0.8882096924054966
3,70,0.01,256,0.5,1.8588501140475273,0.8900679739840578
4,70,0.01,256,0.5,1.7698838450014591,0.8948114822240696
